29.00,6,88.00
32.00,6,88.00
35.00,6,85.37
38.00,6,88.00
41.00,6,87.80
44.00,6,78.30
47.00,6,74.01
50,9,69.14
47,9,68.01
44,9,81.48
41,9,74.54
38,9,84.78
35,9,77.21
32,9,86.78
29,9,83.80
26,9,86.38
23,9,87.80
20,9,87.80
17,9,87.59
14,9,87.59
11,9,87.39
8,9,88.62
5,9,88.21
2,9,88.41
-1,9,64.89
-4,9,27.30
-7,9,29.30
-10.00,12,27.04
-7.00,12,20.36
-4.00,12,17.42
-1.00,12,30.51
2.00,12,28.05
5.00,12,36.19
8.00,12,34.59
11.00,12,88.21
14.00,12,87.39
17.00,12,87.19
20.00,12,88.00
23.00,12,87.19
26.00,12,88.00
29.00,12,88.41
32.00,12,88.00
35.00,12,88.21
38.00,12,86.58
41.00,12,86.98
44.00,12,85.37
47.00,12,70.95
50,15,72.81
47,15,61.92
44,15,66.75
41,15,68.49
38,15,72.47
35,15,64.44
32,15,86.78
29,15,87.19
26,15,87.59
23,15,88.00
20,15,87.39
17,15,87.59
14,15,85.18
11,15,88.00
8,15,88.00
5,15,88.62
2,15,87.39
-1,15,27.84
-4,15,34.89
-7,15,38.40
-10.00,18,26.73
-7.00,18,18.42
-4.00,18,19.20
-1.00,18,26.73
2.00,18,40.14
5.00,18,33.15
8.00,18,31.99
11.00,18,23.91
14.00,18,88.00
17.00,18,86.17
20.00,18,88.41
23.00,18,88.00
26.00,18,88.41
29.00,18,87.39
32.00,18,88.41
35.00,18,86.17
38.00,18,86.98
41.00,18,67.06
44.00,18,68.17
47.00,18,69.79
50,21,64.89
47,21,72.47
44,21,65.20
41,21,74.19
38,21,77.93
35,21,75.06
32,21,73.32
29,21,86.98
26,21,87.80
23,21,88.41
20,21,87.80
17,21,86.98
14,21,88.41
11,21,88.00
8,21,87.80
5,21,88.00
2,21,34.74
-1,21,36.67
-4,21,36.75
-7,21,29.30
-10.00,24,23.91
-7.00,24,22.00
-4.00,24,20.03
-1.00,24,31.46
2.00,24,31.99
5.00,24,34.74
8.00,24,34.89
11.00,24,36.99
14.00,24,37.73
17.00,24,86.38
20.00,24,88.62
23.00,24,87.80
26.00,24,88.41
29.00,24,85.18
32.00,24,87.80
35.00,24,86.98
38.00,24,87.59
41.00,24,88.62
44.00,24,83.60
47.00,24,66.75
50,27,63.09
47,27,66.43
44,27,67.06
41,27,73.15
38,27,70.78
35,27,68.17
32,27,84.58
29,27,88.82
26,27,88.62
23,27,87.80
20,27,87.59
17,27,86.78
14,27,79.22
11,27,33.93
8,27,21.26
5,27,26.63
2,27,37.98
-1,27,36.11
-4,27,35.27
-7,27,33.57