22.00,-26,9.49
23.00,-26,10.79
24.00,-26,10.65
25.00,-26,10.62
26.00,-26,10.22
27.00,-26,10.20
28.00,-26,10.21
29.00,-26,9.84
30.00,-26,9.22
31.00,-26,7.64
32.00,-26,9.29
33.00,-26,14.82
34.00,-26,20.45
35.00,-26,31.01
36.00,-26,58.94
37.00,-26,76.31
38.00,-26,72.30
39.00,-26,73.32
40.00,-26,71.96
41.00,-26,66.28
42.00,-26,84.98
43.00,-26,70.78
44.00,-26,65.04
45.00,-26,67.38
46.00,-26,62.50
47.00,-26,78.30
48.00,-26,71.45
49.00,-26,66.12
50,-25,61.92
49,-25,68.01
48,-25,72.81
47,-25,70.62
46,-25,65.04
45,-25,66.43
44,-25,62.35
43,-25,69.14
42,-25,74.01
41,-25,57.71
40,-25,65.50
39,-25,60.20
38,-25,79.22
37,-25,66.59
36,-25,74.36
35,-25,79.59
34,-25,63.53
33,-25,69.30
32,-25,41.42
31,-25,14.91
30,-25,10.77
29,-25,9.47
28,-25,10.28
27,-25,10.98
26,-25,10.71
25,-25,11.10
24,-25,11.34
23,-25,11.28
22,-25,11.29
21,-25,11.20
20,-25,10.11
19,-25,11.15
18,-25,11.11
17,-25,11.04
16,-25,11.05
15,-25,9.91
14,-25,10.89
13,-25,10.98
12,-25,11.59
11,-25,13.30
10,-25,18.91
9,-25,47.59
8,-25,70.62
7,-25,73.49
6,-25,88.00
5,-25,88.00
4,-25,75.59
3,-25,77.75
2,-25,88.00
1,-25,88.41
0,-25,87.59
-1,-25,86.58
-2,-25,85.37
-3,-25,49.84
-4,-25,38.74
-5,-25,35.04
-6,-25,31.66
-7,-25,27.94
-8,-25,13.47
-9,-25,10.52
-10.00,-24,10.40
-9.00,-24,10.45
-8.00,-24,10.83
-7.00,-24,10.79
-6.00,-24,10.87
-5.00,-24,10.87
-4.00,-24,14.00
-3.00,-24,30.32
-2.00,-24,34.74
-1.00,-24,35.80
0.00,-24,61.63
1.00,-24,84.98
2.00,-24,88.21
3.00,-24,87.19
4.00,-24,84.78
5.00,-24,87.19
6.00,-24,80.34
7.00,-24,81.29
8.00,-24,86.98
9.00,-24,87.59
10.00,-24,75.95
11.00,-24,75.06
12.00,-24,66.90
13.00,-24,16.20
14.00,-24,12.00
15.00,-24,12.18
16.00,-24,11.29
17.00,-24,11.16
18.00,-24,9.97
19.00,-24,11.03
20.00,-24,10.44
21.00,-24,10.97
22.00,-24,11.20
23.00,-24,9.91
24.00,-24,11.34
25.00,-24,11.35
26.00,-24,11.39
27.00,-24,10.28
28.00,-24,11.48
29.00,-24,11.41
30.00,-24,11.44
31.00,-24,10.93
32.00,-24,10.59
33.00,-24,9.86
34.00,-24,10.43
35.00,-24,15.24
36.00,-24,23.53
37.00,-24,59.77
38.00,-24,63.09
39.00,-24,73.67
40.00,-24,65.81
41.00,-24,69.63
42.00,-24,66.90
43.00,-24,64.13
44.00,-24,70.78
45.00,-24,74.71
46.00,-24,72.64
47.00,-24,68.66
48.00,-24,67.22
49.00,-24,69.63
50,-23,67.38
49,-23,66.43
48,-23,67.22
47,-23,68.01
46,-23,61.63
45,-23,67.22
44,-23,62.35
43,-23,71.45
42,-23,68.98
41,-23,64.89
40,-23,67.54
39,-23,74.19
38,-23,67.22
37,-23,69.30
36,-23,69.79
35,-23,52.94
34,-23,46.09
33,-23,28.39
32,-23,14.61
31,-23,10.09
30,-23,9.80
29,-23,11.34
28,-23,11.59
27,-23,11.54
26,-23,11.45
25,-23,10.42
24,-23,11.28
23,-23,11.29
22,-23,11.29
21,-23,11.27
20,-23,10.56
19,-23,11.58
18,-23,11.93
17,-23,11.75
16,-23,11.52
15,-23,10.96
14,-23,10.38
13,-23,11.73
12,-23,12.03
11,-23,12.58
10,-23,13.71
9,-23,27.84
8,-23,88.21
7,-23,86.98
6,-23,88.41
5,-23,84.58
4,-23,82.05
3,-23,67.06
2,-23,77.93
1,-23,88.00
0,-23,87.59
-1,-23,58.80
-2,-23,45.98
-3,-23,47.05
-4,-23,37.65
-5,-23,33.72
-6,-23,34.08
-7,-23,20.90
-8,-23,13.77
-9,-23,11.11
-10.00,-22,10.80
-9.00,-22,10.79
-8.00,-22,9.60
-7.00,-22,10.73
-6.00,-22,11.15
-5.00,-22,11.87
-4.00,-22,13.82
-3.00,-22,30.02
-2.00,-22,35.34
-1.00,-22,39.43
0.00,-22,59.77
1.00,-22,58.66
2.00,-22,54.44
3.00,-22,87.19
4.00,-22,78.85
5.00,-22,71.62
6.00,-22,74.89
7.00,-22,74.71
8.00,-22,82.44
9.00,-22,88.00
10.00,-22,88.62
11.00,-22,87.80
12.00,-22,88.21
13.00,-22,14.60
14.00,-22,12.78
15.00,-22,12.20
16.00,-22,12.16
17.00,-22,12.15
18.00,-22,12.15
19.00,-22,11.16
20.00,-22,12.48
21.00,-22,12.72
22.00,-22,12.38
23.00,-22,11.43
24.00,-22,11.69
25.00,-22,11.44
26.00,-22,11.28
27.00,-22,11.28
28.00,-22,9.05
29.00,-22,11.38
30.00,-22,11.40
31.00,-22,11.58
32.00,-22,10.81
33.00,-22,11.28
34.00,-22,10.74
35.00,-22,9.69
36.00,-22,13.04
37.00,-22,22.59
38.00,-22,43.73
39.00,-22,68.17
40.00,-22,65.20
41.00,-22,73.15
42.00,-22,75.24
43.00,-22,67.69
44.00,-22,72.47
45.00,-22,70.45
46.00,-22,62.06
47.00,-22,66.28
48.00,-22,62.35
49.00,-22,66.59
50,-21,61.19
49,-21,71.96
48,-21,72.47
47,-21,67.22
46,-21,68.66
45,-21,60.20
44,-21,60.62
43,-21,64.74
42,-21,73.49
41,-21,72.47
40,-21,62.79
39,-21,68.66
38,-21,72.47
37,-21,72.98
36,-21,62.79
35,-21,59.77
34,-21,28.84
33,-21,17.78
32,-21,11.07
31,-21,10.66
30,-21,11.50
29,-21,10.51
28,-21,11.59
27,-21,11.38
26,-21,11.52
25,-21,11.48
24,-21,10.02
23,-21,11.27
22,-21,11.51
21,-21,12.06
20,-21,12.44
19,-21,11.73
18,-21,13.08
17,-21,13.19
16,-21,13.49
15,-21,13.37
14,-21,12.50
13,-21,12.69
12,-21,12.95
11,-21,13.49
10,-21,15.49
9,-21,34.44
8,-21,72.47
7,-21,70.45
6,-21,64.28
5,-21,72.30
4,-21,64.89
3,-21,59.91
2,-21,66.90
1,-21,68.17
0,-21,56.11
-1,-21,50.42
-2,-21,44.53
-3,-21,48.25
-4,-21,41.05
-5,-21,37.15
-6,-21,34.66
-7,-21,18.83
-8,-21,12.08
-9,-21,11.15
-10.00,-20,10.73
-9.00,-20,9.88
-8.00,-20,10.18
-7.00,-20,10.72
-6.00,-20,11.13
-5.00,-20,12.18
-4.00,-20,13.56
-3.00,-20,25.14
-2.00,-20,38.06
-1.00,-20,42.46
0.00,-20,70.78
1.00,-20,77.93
2.00,-20,55.85
3.00,-20,59.22
4.00,-20,61.19
5.00,-20,61.05
6.00,-20,62.50
7.00,-20,69.47
8.00,-20,64.28
9.00,-20,71.29
10.00,-20,76.31
11.00,-20,76.66
12.00,-20,88.00
13.00,-20,22.63
14.00,-20,15.77
15.00,-20,14.48
16.00,-20,15.81
17.00,-20,16.56
18.00,-20,17.06
19.00,-20,15.40
20.00,-20,15.26
21.00,-20,13.87
22.00,-20,13.11
23.00,-20,12.68
24.00,-20,10.72
25.00,-20,12.50
26.00,-20,12.37
27.00,-20,11.56
28.00,-20,10.48
29.00,-20,11.41
30.00,-20,11.57
31.00,-20,11.51
32.00,-20,11.43
33.00,-20,9.48
34.00,-20,11.47
35.00,-20,11.16
36.00,-20,10.22
37.00,-20,16.73
38.00,-20,33.36
39.00,-20,58.39
40.00,-20,64.59
41.00,-20,72.64
42.00,-20,65.50
43.00,-20,67.69
44.00,-20,64.89
45.00,-20,63.53
46.00,-20,71.79
47.00,-20,66.75
48.00,-20,67.38
49.00,-20,59.50
50,-19,70.95
49,-19,68.82
48,-19,71.12
47,-19,68.82
46,-19,69.96
45,-19,64.59
44,-19,66.12
43,-19,64.59
42,-19,64.89
41,-19,71.12
40,-19,68.17
39,-19,70.29
38,-19,69.30
37,-19,75.42
36,-19,49.84
35,-19,28.44
34,-19,16.93
33,-19,11.11
32,-19,10.99
31,-19,11.41
30,-19,11.75
29,-19,11.60
28,-19,11.52
27,-19,11.35
26,-19,11.38
25,-19,11.34
24,-19,11.04
23,-19,12.40
22,-19,12.49
21,-19,12.67
20,-19,13.13
19,-19,13.51
18,-19,16.09
17,-19,19.04
16,-19,27.78
15,-19,46.62
14,-19,38.06
13,-19,29.48
12,-19,28.67
11,-19,74.19
10,-19,87.19
9,-19,87.59
8,-19,86.98
7,-19,76.84
6,-19,87.80
5,-19,87.59
4,-19,85.37
3,-19,77.57
2,-19,74.54
1,-19,63.39
0,-19,77.21
-1,-19,88.00
-2,-19,88.41
-3,-19,86.78
-4,-19,43.53
-5,-19,33.15
-6,-19,24.03
-7,-19,16.52
-8,-19,12.13
-9,-19,11.95
-10.00,-18,10.75
-9.00,-18,10.59
-8.00,-18,10.69
-7.00,-18,8.58
-6.00,-18,10.96
-5.00,-18,12.54
-4.00,-18,14.31
-3.00,-18,18.37
-2.00,-18,57.85
-1.00,-18,87.19
0.00,-18,86.78
1.00,-18,87.80
2.00,-18,88.00
3.00,-18,62.94
4.00,-18,59.08
5.00,-18,66.59
6.00,-18,62.50
7.00,-18,85.97
8.00,-18,85.37
9.00,-18,86.38
10.00,-18,74.71
11.00,-18,83.60
12.00,-18,85.77
13.00,-18,87.80
14.00,-18,86.58
15.00,-18,84.98
16.00,-18,88.00
17.00,-18,86.38
18.00,-18,85.57
19.00,-18,88.41
20.00,-18,85.97
21.00,-18,35.34
22.00,-18,19.94
23.00,-18,15.69
24.00,-18,12.68
25.00,-18,12.98
26.00,-18,12.46
27.00,-18,12.16
28.00,-18,11.41
29.00,-18,11.48
30.00,-18,11.38
31.00,-18,11.44
32.00,-18,11.50
33.00,-18,10.49
34.00,-18,11.73
35.00,-18,11.45
36.00,-18,11.22
37.00,-18,12.01
38.00,-18,19.20
39.00,-18,36.59
40.00,-18,55.85
41.00,-18,68.01
42.00,-18,60.48
43.00,-18,67.54
44.00,-18,81.48
45.00,-18,68.82
46.00,-18,60.76
47.00,-18,64.28
48.00,-18,66.28
49.00,-18,62.65
50,-17,63.98
49,-17,63.68
48,-17,68.82
47,-17,74.36
46,-17,72.13
45,-17,68.82
44,-17,61.48
43,-17,69.30
42,-17,67.38
41,-17,60.62
40,-17,62.06
39,-17,62.50
38,-17,66.90
37,-17,60.34
36,-17,36.11
35,-17,16.46
34,-17,11.73
33,-17,10.96
32,-17,11.51
31,-17,11.78
30,-17,11.51
29,-17,10.74
28,-17,11.21
27,-17,11.45
26,-17,11.54
25,-17,11.77
24,-17,12.14
23,-17,11.53
22,-17,13.14
21,-17,14.37
20,-17,18.25
19,-17,48.59
18,-17,87.39
17,-17,87.39
16,-17,86.98
15,-17,88.00
14,-17,87.59
13,-17,85.97
12,-17,86.98
11,-17,88.00
10,-17,88.41
9,-17,87.80
8,-17,88.82
7,-17,87.59
6,-17,76.84
5,-17,71.79
